YEAR,DISTRICT_ID,LOCALE,DRP912,STATE,REGION
1997,4224630,3-Town,3.20,PA,Northeast
1997,4224650,2-Suburb,1.20,PA,Northeast
1997,4224750,4-Rural,3.20,PA,Northeast
1997,4224790,2-Suburb,1.00,PA,Northeast
1997,4224820,4-Rural,2.60,PA,Northeast
1997,4224870,4-Rural,2.40,PA,Northeast
1997,4224960,2-Suburb,2.30,PA,Northeast
1997,4224970,3-Town,3.30,PA,Northeast
1997,4224990,2-Suburb,3.80,PA,Northeast
1997,4225080,1-City,1.50,PA,Northeast
1997,4225110,3-Town,4.10,PA,Northeast
1997,4225140,2-Suburb,0.40,PA,Northeast
1997,4225170,3-Town,1.50,PA,Northeast
1997,4225200,2-Suburb,1.50,PA,Northeast
1997,4225230,4-Rural,2.50,PA,Northeast
1997,4225290,2-Suburb,1.80,PA,Northeast
1997,4225440,4-Rural,3.00,PA,Northeast
1997,4225590,2-Suburb,1.00,PA,Northeast
1997,4225650,2-Suburb,1.50,PA,Northeast
1997,4225680,2-Suburb,1.80,PA,Northeast
1997,4225740,4-Rural,3.70,PA,Northeast
1997,4225830,2-Suburb,3.50,PA,Northeast
1997,4225870,2-Suburb,6.30,PA,Northeast
1997,4225950,2-Suburb,4.00,PA,Northeast
1997,4225980,1-City,2.50,PA,Northeast
1997,4226010,3-Town,3.10,PA,Northeast
1997,4226040,4-Rural,1.10,PA,Northeast
1997,4226070,4-Rural,3.10,PA,Northeast
1997,4226130,1-City,0.00,PA,Northeast
1997,4226250,2-Suburb,1.60,PA,Northeast
1997,4226300,1-City,3.80,PA,Northeast
1997,4226370,2-Suburb,6.90,PA,Northeast
1997,4226390,2-Suburb,1.80,PA,Northeast
1997,4226400,4-Rural,2.10,PA,Northeast
1997,4226430,4-Rural,5.10,PA,Northeast
1997,4226460,1-City,5.70,PA,Northeast
1997,4226520,3-Town,0.70,PA,Northeast
1997,4226550,2-Suburb,4.00,PA,Northeast
1997,4226580,2-Suburb,1.10,PA,Northeast
1997,4226610,2-Suburb,0.40,PA,Northeast
1997,4226700,4-Rural,4.40,PA,Northeast
1997,4226730,2-Suburb,1.90,PA,Northeast
1997,4226760,2-Suburb,0.70,PA,Northeast
1997,4226820,1-City,8.90,PA,Northeast
1997,4226850,1-City,0.60,PA,Northeast
1997,4400030,2-Suburb,1.00,RI,Northeast
1997,4400065,2-Suburb,5.70,RI,Northeast
1997,4400070,1-City,4.10,RI,Northeast
1997,4400090,4-Rural,2.80,RI,Northeast
1997,4400120,2-Suburb,18.20,RI,Northeast
1997,4400150,4-Rural,7.70,RI,Northeast
1997,4400210,2-Suburb,3.50,RI,Northeast
1997,4400240,2-Suburb,3.80,RI,Northeast
1997,4400270,2-Suburb,2.00,RI,Northeast
1997,4400300,2-Suburb,1.10,RI,Northeast
1997,4400330,2-Suburb,4.40,RI,Northeast
1997,4400360,2-Suburb,3.00,RI,Northeast
1997,4400420,2-Suburb,2.00,RI,Northeast
1997,4400540,2-Suburb,1.50,RI,Northeast
1997,4400570,2-Suburb,1.70,RI,Northeast
1997,4400630,2-Suburb,1.30,RI,Northeast
1997,4400660,4-Rural,1.70,RI,Northeast
1997,4400690,4-Rural,2.90,RI,Northeast
1997,4400720,3-Town,3.40,RI,Northeast
1997,4400750,2-Suburb,2.30,RI,Northeast
1997,4400780,2-Suburb,0.20,RI,Northeast
1997,4400810,2-Suburb,1.50,RI,Northeast
1997,4400840,1-City,8.30,RI,Northeast
1997,4400870,3-Town,2.50,RI,Northeast
1997,4400900,1-City,8.90,RI,Northeast
1997,4400960,2-Suburb,2.60,RI,Northeast
1997,4400990,2-Suburb,2.50,RI,Northeast
1997,4401020,2-Suburb,4.60,RI,Northeast
1997,4401050,2-Suburb,2.80,RI,Northeast
1997,4401110,1-City,2.30,RI,Northeast
1997,4401140,2-Suburb,6.90,RI,Northeast
1997,4401170,4-Rural,3.30,RI,Northeast
1997,4401200,1-City,11.20,RI,Northeast
1997,4600002,3-Town,3.50,SD,Northern_Rockies_Plains
1997,4600003,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4600025,4-Rural,2.10,SD,Northern_Rockies_Plains
1997,4600028,4-Rural,2.70,SD,Northern_Rockies_Plains
1997,4600029,3-Town,0.00,SD,Northern_Rockies_Plains
1997,4600031,1-City,0.00,SD,Northern_Rockies_Plains
1997,4600036,4-Rural,1.50,SD,Northern_Rockies_Plains
1997,4601026,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4601027,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4601028,4-Rural,0.90,SD,Northern_Rockies_Plains
1997,4601029,4-Rural,6.50,SD,Northern_Rockies_Plains
1997,4602070,3-Town,2.70,SD,Northern_Rockies_Plains
1997,4602460,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4602640,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4602840,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4603720,4-Rural,3.40,SD,Northern_Rockies_Plains
1997,4603780,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4603932,4-Rural,1.00,SD,Northern_Rockies_Plains
1997,4604270,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4604680,4-Rural,1.90,SD,Northern_Rockies_Plains
1997,4605610,3-Town,2.00,SD,Northern_Rockies_Plains
1997,4606240,4-Rural,8.50,SD,Northern_Rockies_Plains
1997,4606360,4-Rural,0.40,SD,Northern_Rockies_Plains
1997,4607050,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4607400,4-Rural,1.20,SD,Northern_Rockies_Plains
1997,4607670,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4607800,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4607950,2-Suburb,1.70,SD,Northern_Rockies_Plains
1997,4608230,4-Rural,1.70,SD,Northern_Rockies_Plains
1997,4608280,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4608340,4-Rural,3.10,SD,Northern_Rockies_Plains
1997,4608520,3-Town,1.40,SD,Northern_Rockies_Plains
1997,4609300,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4609512,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4610320,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4610560,2-Suburb,1.00,SD,Northern_Rockies_Plains
1997,4611280,4-Rural,0.80,SD,Northern_Rockies_Plains
1997,4611760,4-Rural,2.40,SD,Northern_Rockies_Plains
1997,4612000,4-Rural,7.20,SD,Northern_Rockies_Plains
1997,4612300,4-Rural,0.70,SD,Northern_Rockies_Plains
1997,4612940,4-Rural,1.50,SD,Northern_Rockies_Plains
1997,4614100,4-Rural,1.00,SD,Northern_Rockies_Plains
1997,4614130,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4616050,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4616230,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4616590,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4616950,4-Rural,3.00,SD,Northern_Rockies_Plains
1997,4617850,4-Rural,1.90,SD,Northern_Rockies_Plains
1997,4618120,4-Rural,1.40,SD,Northern_Rockies_Plains
1997,4619170,4-Rural,1.80,SD,Northern_Rockies_Plains
1997,4619410,2-Suburb,5.10,SD,Northern_Rockies_Plains
1997,4619450,4-Rural,4.10,SD,Northern_Rockies_Plains
1997,4619580,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4620100,4-Rural,13.90,SD,Northern_Rockies_Plains
1997,4620850,4-Rural,3.90,SD,Northern_Rockies_Plains
1997,4621340,4-Rural,5.70,SD,Northern_Rockies_Plains
1997,4621390,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4621400,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4621420,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4622410,4-Rural,1.40,SD,Northern_Rockies_Plains
1997,4622500,4-Rural,1.50,SD,Northern_Rockies_Plains
1997,4622560,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4622940,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4624030,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4624390,4-Rural,3.00,SD,Northern_Rockies_Plains
1997,4624540,4-Rural,1.80,SD,Northern_Rockies_Plains
1997,4624850,4-Rural,2.20,SD,Northern_Rockies_Plains
1997,4625500,4-Rural,1.00,SD,Northern_Rockies_Plains
1997,4626370,4-Rural,0.60,SD,Northern_Rockies_Plains
1997,4626490,4-Rural,7.40,SD,Northern_Rockies_Plains
1997,4626520,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4626970,4-Rural,0.70,SD,Northern_Rockies_Plains
1997,4629340,4-Rural,5.40,SD,Northern_Rockies_Plains
1997,4629880,4-Rural,1.70,SD,Northern_Rockies_Plains
1997,4630300,4-Rural,0.60,SD,Northern_Rockies_Plains
1997,4630490,4-Rural,1.60,SD,Northern_Rockies_Plains
1997,4630800,4-Rural,2.10,SD,Northern_Rockies_Plains
1997,4631350,4-Rural,0.50,SD,Northern_Rockies_Plains
1997,4631560,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4631600,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4631710,4-Rural,1.40,SD,Northern_Rockies_Plains
1997,4632340,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4632430,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4633360,4-Rural,2.70,SD,Northern_Rockies_Plains
1997,4633780,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4634440,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4634480,3-Town,3.00,SD,Northern_Rockies_Plains
1997,4634600,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4635400,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4635480,3-Town,2.30,SD,Northern_Rockies_Plains
1997,4635500,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4636060,4-Rural,1.30,SD,Northern_Rockies_Plains
1997,4636120,4-Rural,1.10,SD,Northern_Rockies_Plains
1997,4636150,4-Rural,1.90,SD,Northern_Rockies_Plains
1997,4636270,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4636990,3-Town,3.30,SD,Northern_Rockies_Plains
1997,4637500,4-Rural,3.30,SD,Northern_Rockies_Plains
1997,4638220,4-Rural,1.90,SD,Northern_Rockies_Plains
1997,4639540,4-Rural,6.20,SD,Northern_Rockies_Plains
1997,4639600,3-Town,1.90,SD,Northern_Rockies_Plains
1997,4639990,4-Rural,1.10,SD,Northern_Rockies_Plains
1997,4640860,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4641300,3-Town,3.30,SD,Northern_Rockies_Plains
1997,4641520,4-Rural,0.60,SD,Northern_Rockies_Plains
1997,4641550,4-Rural,1.40,SD,Northern_Rockies_Plains
1997,4641640,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4644770,4-Rural,1.40,SD,Northern_Rockies_Plains
1997,4644940,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4645450,4-Rural,1.00,SD,Northern_Rockies_Plains
1997,4646260,4-Rural,7.20,SD,Northern_Rockies_Plains
1997,4646380,4-Rural,12.40,SD,Northern_Rockies_Plains
1997,4647100,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4647490,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4647942,4-Rural,1.80,SD,Northern_Rockies_Plains
1997,4648390,3-Town,2.70,SD,Northern_Rockies_Plains
1997,4648450,3-Town,5.60,SD,Northern_Rockies_Plains
1997,4648780,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4649650,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4650670,4-Rural,1.30,SD,Northern_Rockies_Plains
1997,4650850,4-Rural,2.60,SD,Northern_Rockies_Plains
1997,4651750,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4652770,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4654270,4-Rural,0.60,SD,Northern_Rockies_Plains
1997,4654300,4-Rural,0.40,SD,Northern_Rockies_Plains
1997,4655260,3-Town,2.90,SD,Northern_Rockies_Plains
1997,4655710,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4655800,4-Rural,0.60,SD,Northern_Rockies_Plains
1997,4657970,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4659820,1-City,6.60,SD,Northern_Rockies_Plains
1997,4660450,3-Town,2.10,SD,Northern_Rockies_Plains
1997,4663360,4-Rural,1.70,SD,Northern_Rockies_Plains
1997,4663400,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4664140,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4665180,4-Rural,1.30,SD,Northern_Rockies_Plains
1997,4666270,1-City,3.40,SD,Northern_Rockies_Plains
1997,4666300,4-Rural,0.90,SD,Northern_Rockies_Plains
1997,4666900,4-Rural,2.60,SD,Northern_Rockies_Plains
1997,4666930,3-Town,2.60,SD,Northern_Rockies_Plains
1997,4669540,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4669930,3-Town,2.90,SD,Northern_Rockies_Plains
1997,4669990,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4670140,4-Rural,2.90,SD,Northern_Rockies_Plains
1997,4671880,4-Rural,1.10,SD,Northern_Rockies_Plains
1997,4672090,4-Rural,12.40,SD,Northern_Rockies_Plains
1997,4672450,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4672810,4-Rural,2.00,SD,Northern_Rockies_Plains
1997,4674280,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4674370,3-Town,1.20,SD,Northern_Rockies_Plains
1997,4674520,4-Rural,1.00,SD,Northern_Rockies_Plains
1997,4675420,4-Rural,4.50,SD,Northern_Rockies_Plains
1997,4675570,4-Rural,6.30,SD,Northern_Rockies_Plains
1997,4675600,4-Rural,55.90,SD,Northern_Rockies_Plains
1997,4675660,4-Rural,0.70,SD,Northern_Rockies_Plains
1997,4676020,4-Rural,1.20,SD,Northern_Rockies_Plains
1997,4676620,3-Town,1.30,SD,Northern_Rockies_Plains
1997,4676680,4-Rural,9.50,SD,Northern_Rockies_Plains
1997,4676740,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4676990,4-Rural,1.90,SD,Northern_Rockies_Plains
1997,4677430,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4677460,4-Rural,0.70,SD,Northern_Rockies_Plains
1997,4678300,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4678510,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4678570,4-Rural,14.70,SD,Northern_Rockies_Plains
1997,4679350,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4679710,3-Town,7.40,SD,Northern_Rockies_Plains
1997,4680100,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4680190,4-Rural,0.00,SD,Northern_Rockies_Plains
1997,4680430,3-Town,6.10,SD,Northern_Rockies_Plains
1997,4700001,3-Town,3.10,TN,Ohio_Valley
1997,4700060,2-Suburb,0.50,TN,Ohio_Valley
1997,4700090,2-Suburb,4.20,TN,Ohio_Valley
1997,4700120,3-Town,0.00,TN,Ohio_Valley
1997,4700180,3-Town,5.10,TN,Ohio_Valley
1997,4700240,3-Town,1.30,TN,Ohio_Valley
1997,4700270,4-Rural,1.90,TN,Ohio_Valley
1997,4700300,2-Suburb,2.30,TN,Ohio_Valley
1997,4700330,3-Town,6.80,TN,Ohio_Valley
1997,4700360,1-City,3.70,TN,Ohio_Valley
1997,4700420,4-Rural,5.10,TN,Ohio_Valley
1997,4700450,4-Rural,5.70,TN,Ohio_Valley
1997,4700510,2-Suburb,3.70,TN,Ohio_Valley
1997,4700570,4-Rural,1.60,TN,Ohio_Valley
1997,4700630,4-Rural,3.00,TN,Ohio_Valley
1997,4700660,4-Rural,0.00,TN,Ohio_Valley
1997,4700690,3-Town,2.50,TN,Ohio_Valley
1997,4700750,3-Town,4.60,TN,Ohio_Valley
1997,4700780,3-Town,4.60,TN,Ohio_Valley
1997,4700850,4-Rural,2.40,TN,Ohio_Valley
1997,4700900,3-Town,2.70,TN,Ohio_Valley
1997,4700960,4-Rural,1.20,TN,Ohio_Valley
1997,4700990,3-Town,3.50,TN,Ohio_Valley
1997,4701020,4-Rural,5.20,TN,Ohio_Valley
1997,4701050,3-Town,2.80,TN,Ohio_Valley
1997,4701080,3-Town,2.60,TN,Ohio_Valley
1997,4701110,2-Suburb,2.70,TN,Ohio_Valley
1997,4701170,4-Rural,10.60,TN,Ohio_Valley
1997,4701200,3-Town,0.90,TN,Ohio_Valley
1997,4701230,4-Rural,3.10,TN,Ohio_Valley
1997,4701290,3-Town,6.60,TN,Ohio_Valley
1997,4701390,4-Rural,13.30,TN,Ohio_Valley
1997,4701400,4-Rural,0.80,TN,Ohio_Valley
1997,4701410,3-Town,4.00,TN,Ohio_Valley
1997,4701440,4-Rural,4.20,TN,Ohio_Valley
1997,4701470,3-Town,2.30,TN,Ohio_Valley
1997,4701500,3-Town,1.70,TN,Ohio_Valley
1997,4701530,4-Rural,12.90,TN,Ohio_Valley
1997,4701590,1-City,5.90,TN,Ohio_Valley
1997,4701620,4-Rural,4.40,TN,Ohio_Valley
1997,4701650,4-Rural,6.40,TN,Ohio_Valley
1997,4701680,3-Town,4.00,TN,Ohio_Valley
1997,4701710,3-Town,5.10,TN,Ohio_Valley
1997,4701740,2-Suburb,4.40,TN,Ohio_Valley
1997,4701770,3-Town,7.90,TN,Ohio_Valley
1997,4701800,3-Town,4.90,TN,Ohio_Valley
1997,4701830,4-Rural,4.20,TN,Ohio_Valley
1997,4701860,3-Town,4.30,TN,Ohio_Valley
1997,4701890,4-Rural,0.80,TN,Ohio_Valley
1997,4701920,4-Rural,5.40,TN,Ohio_Valley
1997,4701950,3-Town,7.30,TN,Ohio_Valley
1997,4701980,3-Town,2.40,TN,Ohio_Valley
1997,4702010,3-Town,1.70,TN,Ohio_Valley
1997,4702070,4-Rural,1.30,TN,Ohio_Valley
1997,4702100,4-Rural,4.00,TN,Ohio_Valley
1997,4702130,1-City,4.30,TN,Ohio_Valley
1997,4702160,4-Rural,0.70,TN,Ohio_Valley
1997,4702190,1-City,2.20,TN,Ohio_Valley
1997,4702220,1-City,3.00,TN,Ohio_Valley
1997,4702280,4-Rural,4.80,TN,Ohio_Valley
1997,4702310,3-Town,5.20,TN,Ohio_Valley
1997,4702340,3-Town,3.10,TN,Ohio_Valley
1997,4702400,2-Suburb,2.90,TN,Ohio_Valley
1997,4702430,3-Town,5.50,TN,Ohio_Valley
1997,4702490,3-Town,5.30,TN,Ohio_Valley
1997,4702520,2-Suburb,4.40,TN,Ohio_Valley
1997,4702550,3-Town,7.00,TN,Ohio_Valley
1997,4702580,1-City,5.50,TN,Ohio_Valley
1997,4702610,3-Town,0.00,TN,Ohio_Valley
1997,4702640,2-Suburb,1.90,TN,Ohio_Valley
1997,4702670,3-Town,2.30,TN,Ohio_Valley
1997,4702700,2-Suburb,1.20,TN,Ohio_Valley
1997,4702760,3-Town,9.10,TN,Ohio_Valley
1997,4702790,3-Town,3.40,TN,Ohio_Valley
1997,4702820,4-Rural,3.80,TN,Ohio_Valley
1997,4702880,4-Rural,2.50,TN,Ohio_Valley
1997,4702910,4-Rural,4.60,TN,Ohio_Valley
1997,4702940,1-City,9.90,TN,Ohio_Valley
1997,4702970,3-Town,3.50,TN,Ohio_Valley
1997,4703000,4-Rural,6.30,TN,Ohio_Valley
1997,4703030,1-City,3.50,TN,Ohio_Valley
1997,4703060,3-Town,1.70,TN,Ohio_Valley
1997,4703090,4-Rural,2.10,TN,Ohio_Valley
1997,4703180,1-City,7.30,TN,Ohio_Valley
1997,4703240,1-City,1.10,TN,Ohio_Valley
1997,4703270,3-Town,4.90,TN,Ohio_Valley
1997,4703300,3-Town,2.10,TN,Ohio_Valley
1997,4703330,3-Town,3.70,TN,Ohio_Valley
1997,4703390,4-Rural,6.00,TN,Ohio_Valley
1997,4703420,4-Rural,0.40,TN,Ohio_Valley
1997,4703450,4-Rural,4.60,TN,Ohio_Valley
1997,4703480,3-Town,2.80,TN,Ohio_Valley
1997,4703510,4-Rural,5.80,TN,Ohio_Valley
1997,4703540,2-Suburb,3.80,TN,Ohio_Valley
1997,4703590,3-Town,3.90,TN,Ohio_Valley
1997,4703600,2-Suburb,4.40,TN,Ohio_Valley
1997,4703690,2-Suburb,6.70,TN,Ohio_Valley
1997,4703720,4-Rural,9.10,TN,Ohio_Valley
1997,4703750,3-Town,3.20,TN,Ohio_Valley
1997,4703780,2-Suburb,2.50,TN,Ohio_Valley
1997,4703810,2-Suburb,3.70,TN,Ohio_Valley
1997,4703870,4-Rural,3.70,TN,Ohio_Valley
1997,4703900,4-Rural,0.00,TN,Ohio_Valley
1997,4703960,4-Rural,4.30,TN,Ohio_Valley
1997,4703990,1-City,2.60,TN,Ohio_Valley
1997,4704020,2-Suburb,3.30,TN,Ohio_Valley
1997,4704080,4-Rural,2.30,TN,Ohio_Valley
1997,4704100,3-Town,2.60,TN,Ohio_Valley
1997,4704170,4-Rural,3.90,TN,Ohio_Valley
1997,4704200,3-Town,2.20,TN,Ohio_Valley
1997,4704230,2-Suburb,8.40,TN,Ohio_Valley
1997,4704260,3-Town,6.20,TN,Ohio_Valley
1997,4704290,4-Rural,2.60,TN,Ohio_Valley
1997,4704320,4-Rural,1.70,TN,Ohio_Valley
1997,4704350,3-Town,1.90,TN,Ohio_Valley
1997,4704380,2-Suburb,4.40,TN,Ohio_Valley
1997,4704440,4-Rural,5.50,TN,Ohio_Valley
1997,4704470,4-Rural,2.80,TN,Ohio_Valley
1997,4704490,4-Rural,2.40,TN,Ohio_Valley
1997,4704500,3-Town,4.50,TN,Ohio_Valley
1997,4704530,2-Suburb,2.50,TN,Ohio_Valley
1997,4704550,2-Suburb,6.30,TN,Ohio_Valley
1997,4900030,2-Suburb,3.30,UT,Southwest
1997,4900060,4-Rural,1.80,UT,Southwest
1997,4900090,3-Town,5.20,UT,Southwest
1997,4900120,3-Town,1.30,UT,Southwest
1997,4900150,3-Town,5.10,UT,Southwest
1997,4900180,4-Rural,0.00,UT,Southwest
1997,4900210,2-Suburb,1.70,UT,Southwest
1997,4900240,4-Rural,1.70,UT,Southwest
1997,4900270,4-Rural,0.60,UT,Southwest
1997,4900300,4-Rural,1.50,UT,Southwest
1997,4900330,3-Town,4.30,UT,Southwest
1997,4900360,1-City,13.10,UT,Southwest
1997,4900390,3-Town,1.20,UT,Southwest
1997,4900420,2-Suburb,4.70,UT,Southwest
1997,4900450,3-Town,1.30,UT,Southwest
1997,4900480,4-Rural,3.70,UT,Southwest
1997,4900510,3-Town,1.70,UT,Southwest
1997,4900540,3-Town,1.50,UT,Southwest
1997,4900570,4-Rural,1.00,UT,Southwest
1997,4900600,2-Suburb,1.60,UT,Southwest
1997,4900630,2-Suburb,2.30,UT,Southwest
1997,4900660,4-Rural,3.50,UT,Southwest
1997,4900690,4-Rural,1.00,UT,Southwest
1997,4900720,1-City,5.90,UT,Southwest
1997,4900750,3-Town,2.40,UT,Southwest
1997,4900780,4-Rural,0.60,UT,Southwest
1997,4900810,1-City,1.30,UT,Southwest
1997,4900840,4-Rural,0.00,UT,Southwest
1997,4900870,1-City,17.60,UT,Southwest
1997,4900900,4-Rural,3.70,UT,Southwest
1997,4900930,4-Rural,5.80,UT,Southwest
1997,4900960,4-Rural,2.20,UT,Southwest
1997,4900990,4-Rural,1.20,UT,Southwest
1997,4901020,4-Rural,2.90,UT,Southwest
1997,4901050,3-Town,3.50,UT,Southwest
1997,4901080,3-Town,5.90,UT,Southwest
1997,4901110,4-Rural,2.40,UT,Southwest
1997,4901140,3-Town,2.90,UT,Southwest
1997,4901170,4-Rural,0.00,UT,Southwest
1997,4901200,1-City,1.90,UT,Southwest
1997,5000002,3-Town,2.50,VT,Northeast
1997,5000006,2-Suburb,2.50,VT,Northeast
1997,5001830,4-Rural,6.00,VT,Northeast
1997,5002085,2-Suburb,11.10,VT,Northeast
1997,5002250,4-Rural,1.60,VT,Northeast
1997,5002400,4-Rural,3.20,VT,Northeast
1997,5002520,3-Town,6.50,VT,Northeast
1997,5002820,1-City,8.60,VT,Northeast
1997,5002835,4-Rural,1.40,VT,Northeast
1997,5002850,4-Rural,3.00,VT,Northeast
1997,5002940,4-Rural,3.40,VT,Northeast
1997,5003030,4-Rural,3.90,VT,Northeast
1997,5003120,4-Rural,4.30,VT,Northeast
1997,5003240,2-Suburb,3.10,VT,Northeast
1997,5003270,4-Rural,10.70,VT,Northeast
1997,5003390,4-Rural,5.70,VT,Northeast
1997,5003450,4-Rural,1.70,VT,Northeast
1997,5003780,4-Rural,5.70,VT,Northeast
1997,5003900,4-Rural,3.80,VT,Northeast
1997,5003930,4-Rural,5.40,VT,Northeast
1997,5004580,4-Rural,2.50,VT,Northeast
1997,5004590,3-Town,4.70,VT,Northeast
1997,5005050,4-Rural,3.60,VT,Northeast
1997,5005060,4-Rural,5.20,VT,Northeast
1997,5005120,4-Rural,3.00,VT,Northeast
1997,5005300,4-Rural,5.70,VT,Northeast
1997,5005520,3-Town,5.00,VT,Northeast
1997,5005610,4-Rural,4.10,VT,Northeast
1997,5005620,4-Rural,5.80,VT,Northeast
1997,5005700,3-Town,3.20,VT,Northeast
1997,5005790,4-Rural,5.20,VT,Northeast
1997,5005810,3-Town,6.70,VT,Northeast
1997,5005840,4-Rural,3.20,VT,Northeast
1997,5006120,4-Rural,3.20,VT,Northeast
1997,5006300,4-Rural,4.40,VT,Northeast
1997,5006600,4-Rural,1.60,VT,Northeast
1997,5006660,4-Rural,2.50,VT,Northeast
1997,5006810,4-Rural,9.50,VT,Northeast
1997,5006900,4-Rural,9.60,VT,Northeast
1997,5006990,4-Rural,3.60,VT,Northeast
1997,5007050,3-Town,3.10,VT,Northeast
1997,5007470,1-City,4.70,VT,Northeast
1997,5007530,3-Town,6.10,VT,Northeast
1997,5007640,3-Town,13.20,VT,Northeast
1997,5007800,4-Rural,0.00,VT,Northeast
1997,5008000,4-Rural,2.90,VT,Northeast
1997,5008224,4-Rural,3.60,VT,Northeast
1997,5008225,4-Rural,4.80,VT,Northeast
1997,5008235,4-Rural,5.70,VT,Northeast
1997,5008237,3-Town,4.50,VT,Northeast
1997,5008241,4-Rural,5.30,VT,Northeast
1997,5008243,4-Rural,1.50,VT,Northeast
1997,5008244,4-Rural,3.90,VT,Northeast
1997,5008246,3-Town,7.50,VT,Northeast
1997,5008247,4-Rural,3.50,VT,Northeast
1997,5008248,4-Rural,5.10,VT,Northeast
1997,5008280,3-Town,1.80,VT,Northeast
1997,5008850,4-Rural,6.60,VT,Northeast
1997,5009150,4-Rural,12.00,VT,Northeast
1997,5009180,4-Rural,5.30,VT,Northeast
1997,5009240,4-Rural,4.30,VT,Northeast
1997,5009300,4-Rural,4.40,VT,Northeast
1997,5009360,2-Suburb,7.00,VT,Northeast
1997,5009510,4-Rural,4.90,VT,Northeast
1997,5009600,3-Town,8.00,VT,Northeast
1997,5100060,4-Rural,6.50,VA,Southeast
1997,5100090,2-Suburb,4.20,VA,Southeast
1997,5100120,2-Suburb,4.60,VA,Southeast
1997,5100152,4-Rural,2.70,VA,Southeast
1997,5100180,4-Rural,3.20,VA,Southeast
1997,5100210,2-Suburb,4.30,VA,Southeast
1997,5100240,4-Rural,6.00,VA,Southeast
1997,5100270,1-City,3.20,VA,Southeast
1997,5100300,4-Rural,2.80,VA,Southeast
1997,5100360,2-Suburb,3.30,VA,Southeast
1997,5100420,4-Rural,4.50,VA,Southeast
1997,5100450,1-City,5.20,VA,Southeast
1997,5100480,4-Rural,7.90,VA,Southeast
1997,5100510,4-Rural,2.90,VA,Southeast
1997,5100540,4-Rural,7.30,VA,Southeast
1997,5100560,3-Town,3.70,VA,Southeast
